name	path	exists	passed	details
target_refresh_no_advance_wrapper_injection_failed_run	/mnt/infini-data/test/BeyondMimic/res/failed_runs/tracking_g1_robot_order_target_refresh_no_advance_wrapper_injection_error/status.json	True	True	size=1609; status='failed_retained'; target_refresh_failed_wrapper_bug_recorded; target_refresh_failed_wrapper_bug_resolved; target_refresh_failed_wrapper_no_overclaim
resolved_reproduction_config	/mnt/infini-data/test/BeyondMimic/res/config/resolved_reproduction_config.json	True	True	size=4703; status='ok'; config_tracking_max_iterations; config_tracking_body_count_14; config_vae_latent_dim_32; config_diffusion_batch_512; config_diffusion_steps_20; config_vae_contract_passes; config_diffusion_schedule_passes; config_run_schema_available; config_no_false_training_claim; config_keeps_goal_incomplete
artifact_manifest	/mnt/infini-data/test/BeyondMimic/res/artifact_manifest/artifact_manifest.json	True	True	size=1138646; status='ok'; artifact_manifest_count; artifact_manifest_missing_zero; artifact_manifest_all_exist; artifact_manifest_raw_sources_hashed; artifact_manifest_env_locks_hashed; artifact_manifest_final_report_hashed; artifact_manifest_tracking_local_smoke_scripts_hashed; artifact_manifest_atomic_write_used; artifact_manifest_raw_readonly; artifact_manifest_no_goal_complete_claim; artifact_manifest_keeps_goal_incomplete
isaac_mp4_need_manifest	/mnt/infini-data/test/BeyondMimic/isaac_mp4_need/isaac_mp4_need_manifest.json	True	True	size=1981887; isaac_mp4_need_status_ok; isaac_mp4_need_manifest_has_inventory; isaac_mp4_need_copied_files_present; isaac_mp4_need_true_render_gate_collected; isaac_mp4_need_render_stack_audit_collected; isaac_mp4_need_selected_checkpoint_collected; isaac_mp4_need_motion_bundle_collected; isaac_mp4_need_no_real_robot_claim; isaac_mp4_need_no_paper_fig5_fig6_claim; isaac_mp4_need_keeps_goal_incomplete
isaac_mp4_need_readme	/mnt/infini-data/test/BeyondMimic/isaac_mp4_need/README_ISAAC_MP4_RTX.md	True	True	size=9985
isaac_mp4_need_smoke_runner	/mnt/infini-data/test/BeyondMimic/isaac_mp4_need/run_rtx_smoke.sh	True	True	size=2319
isaac_mp4_need_full_runner	/mnt/infini-data/test/BeyondMimic/isaac_mp4_need/run_rtx_full_videos.sh	True	True	size=3028
download_source_integrity_audit	/mnt/infini-data/test/BeyondMimic/res/source_integrity/download_source_integrity/download_source_integrity_audit.json	True	True	size=13548; status='ok'; download_integrity_manifest_rows_ge_6000; download_integrity_size_gt_6gb; download_integrity_required_hashes; download_integrity_reference_hashes; download_integrity_root_exists; download_integrity_manifest_exists; download_integrity_required_paths_exist; download_integrity_required_sha256; download_integrity_reference_sha256; download_integrity_paper_present; download_integrity_official_present; download_integrity_deps_present; download_integrity_manifests_present; download_integrity_raw_readonly; download_integrity_keeps_goal_incomplete
run_log_config_catalog	/mnt/infini-data/test/BeyondMimic/res/run_log_config_catalog/run_log_config_catalog.json	True	True	size=45870; status='ok'; run_log_catalog_file_count; run_log_catalog_log_count; run_log_catalog_config_count; run_log_catalog_no_training_claim; run_log_catalog_hashes; run_log_catalog_status_files; run_log_catalog_keeps_goal_incomplete
experiment_protocol_audit	/mnt/infini-data/test/BeyondMimic/res/docs/experiment_protocol_audit/experiment_protocol_audit.json	True	True	size=1021; status='ok'; experiment_protocol_rows; experiment_protocol_missing_zero; experiment_protocol_all_phases; experiment_protocol_run_contract; experiment_protocol_failure_handling; experiment_protocol_no_goal_complete_claim; experiment_protocol_keeps_goal_incomplete
readme_audit	/mnt/infini-data/test/BeyondMimic/res/docs/readme_audit/readme_audit.json	True	True	size=1316; status='ok'; readme_rows; readme_missing_zero; readme_points_to_final_report; readme_points_to_protocol; readme_points_to_master_audit; readme_raw_download_readonly; readme_incomplete_boundary; readme_major_blockers; readme_no_fabrication; readme_failed_run_retention; readme_no_goal_complete_claim; readme_keeps_goal_incomplete
patch_inventory_audit	/mnt/infini-data/test/BeyondMimic/res/code/patch_inventory_audit/patch_inventory_audit.json	True	True	size=4975; status='ok'; patch_inventory_official_repos_3; patch_inventory_dir_exists; patch_inventory_patch_count_recorded; patch_inventory_heads_recorded; patch_inventory_timeouts_recorded; patch_inventory_changes_recorded; patch_inventory_no_patch_series_overclaim; patch_inventory_keeps_goal_incomplete
patch_snapshot_audit	/mnt/infini-data/test/BeyondMimic/res/code/patch_snapshot_audit/patch_snapshot_audit.json	True	True	size=3877; status='ok'; patch_snapshot_rows; patch_snapshot_dir_exists; patch_snapshot_files_exist; patch_snapshot_files_hashed; patch_snapshot_status_not_timeout; patch_snapshot_no_worktree_modification_claim; patch_snapshot_no_functional_series_claim; patch_snapshot_keeps_goal_incomplete
tracking_config_audit	/mnt/infini-data/test/BeyondMimic/res/tracking/smoke_config_audit/tracking_config_audit.json	True	True	size=4664; anchor_in_body_names; target_body_count_14
tracking_official_source_contract	/mnt/infini-data/test/BeyondMimic/res/tracking/official_source_contract_audit/tracking_official_source_contract_audit.json	True	True	size=11870; status='ok'; tracking_contract_target_body_count_14; tracking_contract_anchor_torso_link; tracking_contract_action_scale_assigned; tracking_contract_control_frequency_50hz; tracking_contract_policy_obs_terms_8; tracking_contract_critic_obs_terms_10; tracking_contract_reward_terms_9; tracking_contract_ppo_key_values; tracking_contract_urdf_meshes_present; tracking_contract_action_regex_covers_urdf_joints; tracking_contract_no_kit_or_training; tracking_contract_keeps_goal_incomplete
tracking_g1_action_scale_audit	/mnt/infini-data/test/BeyondMimic/res/tracking/g1_action_scale_audit/tracking_g1_action_scale_audit.json	True	True	size=20999; status='ok'; g1_action_scale_urdf_joint_count_29; g1_action_scale_rows_29; g1_action_scale_all_joints_matched_once; g1_action_scale_group_count_5; g1_action_scale_group_counts_expected; g1_action_scale_formula_matches_official; g1_action_scales_positive; g1_action_scale_10hz_formula; g1_action_scale_no_kit_or_training; g1_action_scale_keeps_goal_incomplete
tracking_reward_formula_audit	/mnt/infini-data/test/BeyondMimic/res/tracking/reward_formula_audit/tracking_reward_formula_audit.json	True	True	size=15212; status='ok'; tracking_reward_terms_9; tracking_motion_exp_rewards_6; tracking_regularizer_rewards_3; tracking_reward_expected_motion_functions; tracking_reward_exp_negative_error_over_std_squared; tracking_reward_numeric_rows_30; tracking_reward_at_zero_is_one; tracking_reward_weighted_zero_matches_weight; tracking_reward_monotone_nonincreasing; tracking_reward_std_values_official; tracking_reward_weight_values_official; tracking_reward_no_kit_or_training; tracking_reward_keeps_goal_incomplete
tracking_observation_action_schema_audit	/mnt/infini-data/test/BeyondMimic/res/tracking/observation_action_schema_audit/tracking_observation_action_schema_audit.json	True	True	size=9545; status='ok'; tracking_obs_policy_terms_8; tracking_obs_critic_terms_10; tracking_obs_policy_dim_160; tracking_obs_critic_dim_286; tracking_obs_action_dim_29; tracking_obs_target_bodies_14; tracking_obs_policy_noise_terms_6; tracking_obs_critic_noise_terms_0; tracking_obs_body_frame_transforms; tracking_obs_rot6d; tracking_obs_fixture_count_3; tracking_obs_fixture_joints_29; tracking_obs_fixture_fps_50; tracking_obs_no_kit_or_training; tracking_obs_keeps_goal_incomplete
tracking_randomization_termination_audit	/mnt/infini-data/test/BeyondMimic/res/tracking/randomization_termination_audit/tracking_randomization_termination_audit.json	True	True	size=7668; status='ok'; tracking_randomization_event_terms_4; tracking_randomization_event_rows_13; tracking_termination_terms_4; tracking_randomization_friction_ranges; tracking_randomization_joint_default_pos_range; tracking_randomization_base_com_ranges; tracking_randomization_push_velocity_ranges; tracking_termination_thresholds; tracking_termination_ee_body_names; tracking_termination_strict_greater_than_probe; tracking_randomization_no_kit_or_training; tracking_randomization_keeps_goal_incomplete
level_b_tracking_nonkit_suite	/mnt/infini-data/test/BeyondMimic/res/tracking/nonkit_suite/level_b_tracking_nonkit_suite.json	True	True	size=8634; status='ok'; level_b_nonkit_suite_all_steps_pass; level_b_nonkit_suite_step_count_13; level_b_nonkit_suite_pass_count_13; level_b_nonkit_suite_official_source_contract; level_b_nonkit_suite_action_scale; level_b_nonkit_suite_rewards; level_b_nonkit_suite_policy_dim; level_b_nonkit_suite_critic_dim; level_b_nonkit_suite_randomization; level_b_nonkit_suite_fixture_count_3; level_b_nonkit_suite_local_preflight; level_b_nonkit_suite_adaptive_discrepancy; level_b_nonkit_suite_onnx_contract; level_b_nonkit_suite_debug_onnx_export; level_b_nonkit_suite_debug_onnx_file; level_b_nonkit_suite_debug_onnx_contract; level_b_nonkit_suite_debug_onnx_inference; level_b_nonkit_suite_debug_onnx_reference_evaluator; level_b_nonkit_suite_debug_onnx_inference_outputs; level_b_nonkit_suite_mujoco_ros_contract; level_b_nonkit_suite_no_kit_or_training; level_b_nonkit_suite_keeps_goal_incomplete
tracking_smoke_rerun_audit	/mnt/infini-data/test/BeyondMimic/res/tracking/tracking_smoke_rerun_audit/tracking_smoke_rerun_audit.json	True	True	size=2444; status='ok'; tracking_smoke_rerun_rows_3; tracking_smoke_rerun_failures_zero; tracking_smoke_nonkit_rerun_passed; tracking_smoke_g1_urdf_checked; tracking_smoke_g1_mesh_checked; tracking_smoke_kit_errno28_recorded; tracking_smoke_inotify_below_threshold; tracking_smoke_no_kit_training; tracking_smoke_keeps_goal_incomplete
tracking_official_train_entry_retry_audit	/mnt/infini-data/test/BeyondMimic/res/tracking/official_train_entry_retry_audit/tracking_official_train_entry_retry_audit.json	True	True	size=6757; status='ok'; tracking_train_retry_local_train_exists; tracking_train_retry_motion_npz_exists; tracking_train_retry_log_written; tracking_train_retry_tail_written; tracking_train_retry_inotify_below_target; tracking_train_retry_blocked_inotify; tracking_train_retry_watch_failure_seen; tracking_train_retry_no_space_signature_seen; tracking_train_retry_no_success_claim; tracking_train_retry_does_not_claim_success; tracking_train_retry_keeps_goal_incomplete
kit_inotify_budget_audit	/mnt/infini-data/test/BeyondMimic/res/setup/kit_inotify_budget_audit/kit_inotify_budget_audit.json	True	True	size=5070; status='ok'; kit_inotify_budget_rows_5; kit_inotify_budget_failures_zero; kit_inotify_errno28_recorded; kit_inotify_current_limit_state_recorded; kit_inotify_directory_pressure_state_recorded; kit_inotify_disk_capacity_not_primary; kit_inotify_no_kit_training; kit_inotify_keeps_goal_incomplete
inotify_live_usage_audit	/mnt/infini-data/test/BeyondMimic/res/setup/inotify_live_usage_audit/inotify_live_usage_audit.json	True	True	size=8029; status='ok'; inotify_live_sysctl_read; inotify_live_fdinfo_scanned; inotify_live_watches_recorded; inotify_live_watch_headroom_recorded; inotify_live_top_process_recorded; inotify_live_top_process_vscode_filewatcher; inotify_live_no_kit_training; inotify_live_keeps_goal_incomplete
vscode_watcher_exclude_audit	/mnt/infini-data/test/BeyondMimic/res/setup/vscode_watcher_exclude_audit/vscode_watcher_exclude_audit.json	True	True	size=2895; status='ok'; vscode_watcher_settings_exists; vscode_watcher_excludes_complete; vscode_search_excludes_complete; vscode_watcher_missing_zero; vscode_watcher_live_saturation_state_recorded; vscode_watcher_no_kill_or_sysctl; vscode_watcher_keeps_goal_incomplete
kit_watcher_config_surface_audit	/mnt/infini-data/test/BeyondMimic/res/setup/kit_watcher_config_surface_audit/kit_watcher_config_surface_audit.json	True	True	size=10074; status='ok'; kit_watcher_surface_rows_6; kit_watcher_surface_failures_zero; kit_watcher_python_app_extension_roots; kit_watcher_retry_overlap_roots; kit_watcher_fswatcher_surfaces_exist; kit_watcher_component_present; kit_watcher_no_global_disable_found; kit_watcher_no_modify_or_launch; kit_watcher_keeps_goal_incomplete
tracking_import_gate_audit	/mnt/infini-data/test/BeyondMimic/res/tracking/tracking_import_gate_audit/tracking_import_gate_audit.json	True	True	size=15782; status='ok'; tracking_import_gate_rows_6; tracking_import_gate_failures_zero; tracking_import_isaaclab_plain_import; tracking_import_isaacsim_core_source_exists; tracking_import_plain_python_lacks_core; tracking_import_deep_imports_blocked; tracking_import_sources_present; tracking_import_no_kit_training; tracking_import_keeps_goal_incomplete
tracking_extension_namespace_probe	/mnt/infini-data/test/BeyondMimic/res/tracking/tracking_extension_namespace_probe/tracking_extension_namespace_probe.json	True	True	size=6241; status='ok'; tracking_namespace_rows_4; tracking_namespace_failures_zero; tracking_namespace_core_paths_present; tracking_namespace_failure_mode_changed; tracking_namespace_kit_runtime_still_blocks; tracking_namespace_no_modify_or_launch; tracking_namespace_keeps_goal_incomplete
adaptive_sampling_discrepancy_audit	/mnt/infini-data/test/BeyondMimic/res/tracking/adaptive_sampling_discrepancy_audit/adaptive_sampling_discrepancy_audit.json	True	True	size=8314; status='ok'; adaptive_paper_source_u_0_1_2; adaptive_official_default_kernel_1; adaptive_no_kernel_3_override_found; adaptive_distribution_difference_detected; adaptive_paper_prefailure_mass_exceeds_code; adaptive_discrepancy_boundary_recorded
motion_preprocessing_contract_audit	/mnt/infini-data/test/BeyondMimic/res/tracking/motion_preprocessing_contract_audit/motion_preprocessing_contract_audit.json	True	True	size=29471; status='ok'; motion_preprocess_raw_and_repro_match; motion_preprocess_g1_joint_count_29; motion_preprocess_g1_csv_columns; motion_preprocess_g1_csv_finite; motion_preprocess_g1_quaternions_unit; motion_preprocess_producer_keys; motion_preprocess_consumer_keys; motion_preprocess_validator_keys; motion_preprocess_local_smoke_patches; motion_preprocess_local_runner_shell_syntax; motion_preprocess_local_runner_executable; motion_preprocess_local_generated_manifest; motion_preprocess_local_generated_scripts; motion_preprocess_kit_boundary
tracking_motion_npz_fixture	/mnt/infini-data/test/BeyondMimic/res/tracking/motion_npz_fixture/tracking_motion_npz_fixture.json	True	True	size=11043; status='ok'; tracking_motion_fixture_outputs_exist; tracking_motion_fixture_validator_contracts_pass; tracking_motion_fixture_arrays_finite; tracking_motion_fixture_output_fps_50; tracking_motion_fixture_joint_count_29; tracking_motion_fixture_full_body_count_40; tracking_motion_fixture_tracking_bodies_present; tracking_motion_fixture_tracking_body_count_14; tracking_motion_fixture_quaternions_unit; tracking_motion_fixture_kit_boundary
tracking_local_smoke_preflight	/mnt/infini-data/test/BeyondMimic/res/tracking/local_smoke_preflight/tracking_local_smoke_preflight.json	True	True	size=8215; status='ok'; tracking_local_preflight_step_count_6; tracking_local_preflight_pass_count_6; tracking_local_preflight_prepare_executed; tracking_local_preflight_runner_syntax; tracking_local_preflight_scripts_compile; tracking_local_preflight_fixture_count_3; tracking_local_preflight_validators_pass; tracking_local_preflight_no_kit; tracking_local_preflight_keeps_goal_incomplete
motion_tracking_controller_audit	/mnt/infini-data/test/BeyondMimic/res/tracking/motion_tracking_controller_audit/motion_tracking_controller_audit.json	True	True	size=8278; onnx_policy_time_step_input; onnx_policy_reference_outputs
mujoco_ros_launch_contract_audit	/mnt/infini-data/test/BeyondMimic/res/tracking/mujoco_ros_launch_contract_audit/mujoco_ros_launch_contract_audit.json	True	True	size=9212; status='ok'; mujoco_ros_readme_mentions_jazzy; mujoco_ros_required_deps_declared; mujoco_ros_plugin_declared; mujoco_ros_controller_rates; mujoco_ros_standby_joint_counts; mujoco_launch_required_args; mujoco_launch_sim_node_plugin; real_launch_required_args; real_launch_rosbag_mcap; mujoco_ros_host_gate_recorded
